item	repeatability	subject	subject number	sent	model	measure	rating
21	repeatable	np	plural	More novelists have loved alcohol than the movie stars have.	bert-base-cased	ppl	29.80593490600586
21	repeatable	np	control	More novelists have loved alcohol than movie stars have.	bert-base-cased	ppl	24.994237899780273
21	nonrepeatable	np	singular	More novelists have quit alcohol than the movie star has.	bert-base-cased	ppl	29.160804748535156
21	nonrepeatable	np	plural	More novelists have quit alcohol than the movie stars have.	bert-base-cased	ppl	17.049545288085938
21	nonrepeatable	np	control	More novelists have quit alcohol than movie stars have.	bert-base-cased	ppl	14.484649658203125
22	repeatable	pronoun	singular	More tourists have visited Universal Studios than I have.	bert-base-cased	ppl	3.853379964828491
22	repeatable	pronoun	plural	More tourists have visited Universal Studios than we have.	bert-base-cased	ppl	2.997612237930298
22	repeatable	pronoun	control	Many tourists have visited Universal Studios more than I have.	bert-base-cased	ppl	6.458784580230713
22	nonrepeatable	pronoun	singular	More tourists have skipped Universal Studios than I have.	bert-base-cased	ppl	12.20275592803955
22	nonrepeatable	pronoun	plural	More tourists have skipped Universal Studios than we have.	bert-base-cased	ppl	9.130119323730469
22	nonrepeatable	pronoun	control	Many tourists have skipped Universal Studios more than I have.	bert-base-cased	ppl	18.94124984741211
22	repeatable	np	singular	More tourists have visited Universal Studios than the resident has.	bert-base-cased	ppl	19.048973083496094
22	repeatable	np	plural	More tourists have visited Universal Studios than the residents have.	bert-base-cased	ppl	4.663220405578613
22	repeatable	np	control	More tourists have visited Universal Studios than residents have.	bert-base-cased	ppl	2.9611363410949707
22	nonrepeatable	np	singular	More tourists have skipped Universal Studios than the resident has.	bert-base-cased	ppl	55.5689811706543
22	nonrepeatable	np	plural	More tourists have skipped Universal Studios than the residents have.	bert-base-cased	ppl	13.41245174407959
22	nonrepeatable	np	control	More tourists have skipped Universal Studios than residents have.	bert-base-cased	ppl	12.832859992980957
23	repeatable	pronoun	singular	More musicians have listened to Apple Music than I have.	bert-base-cased	ppl	5.663010597229004
23	repeatable	pronoun	plural	More musicians have listened to Apple Music than we have.	bert-base-cased	ppl	5.373868465423584
23	repeatable	pronoun	control	Many musicians have listened to Apple Music more than I have.	bert-base-cased	ppl	6.887061595916748
23	nonrepeatable	pronoun	singular	More musicians have signed up for Apple Music than I have.	bert-base-cased	ppl	2.9584271907806396
23	nonrepeatable	pronoun	plural	More musicians have signed up for Apple Music than we have.	bert-base-cased	ppl	2.833472490310669
23	nonrepeatable	pronoun	control	Many musicians have signed up for Apple Music more than I have.	bert-base-cased	ppl	4.498530864715576
23	repeatable	np	singular	More musicians have listened to Apple Music than the amateur has.	bert-base-cased	ppl	31.173233032226562
23	repeatable	np	plural	More musicians have listened to Apple Music than the amateurs have.	bert-base-cased	ppl	10.661333084106445
23	repeatable	np	control	More musicians have listened to Apple Music than amateurs have.	bert-base-cased	ppl	11.100545883178711
23	nonrepeatable	np	singular	More musicians have signed up for Apple Music than the amateur has.	bert-base-cased	ppl	15.231781005859375
23	nonrepeatable	np	plural	More musicians have signed up for Apple Music than the amateurs have.	bert-base-cased	ppl	6.992552757263184
23	nonrepeatable	np	control	More musicians have signed up for Apple Music than amateurs have.	bert-base-cased	ppl	6.761223793029785
24	repeatable	pronoun	singular	More Europeans have practiced using chopsticks than I have.	bert-base-cased	ppl	24.999807357788086
24	repeatable	pronoun	plural	More Europeans have practiced using chopsticks than we have.	bert-base-cased	ppl	20.807781219482422
24	repeatable	pronoun	control	Many Europeans have practiced using chopsticks more than I have.	bert-base-cased	ppl	33.70506286621094
24	nonrepeatable	pronoun	singular	More Europeans have learned to use chopsticks than I have.	bert-base-cased	ppl	12.474983215332031
24	nonrepeatable	pronoun	plural	More Europeans have learned to use chopsticks than we have.	bert-base-cased	ppl	10.174715042114258
24	nonrepeatable	pronoun	control	Many Europeans have learned to use chopsticks more than I have.	bert-base-cased	ppl	17.618061065673828
24	repeatable	np	singular	More Europeans have practiced using chopsticks than the American has.	bert-base-cased	ppl	33.12868881225586
24	repeatable	np	plural	More Europeans have practiced using chopsticks than the Americans have.	bert-base-cased	ppl	12.337851524353027
24	repeatable	np	control	More Europeans have practiced using chopsticks than Americans have.	bert-base-cased	ppl	9.610086441040039
24	nonrepeatable	np	singular	More Europeans have learned to use chopsticks than the American has.	bert-base-cased	ppl	15.02759075164795
24	nonrepeatable	np	plural	More Europeans have learned to use chopsticks than the Americans have.	bert-base-cased	ppl	6.338334083557129
24	nonrepeatable	np	control	More Europeans have learned to use chopsticks than Americans have.	bert-base-cased	ppl	4.802210330963135
25	repeatable	pronoun	singular	More boys have attempted bungee jumping than I have.	bert-base-cased	ppl	8.430937767028809
25	repeatable	pronoun	plural	More boys have attempted bungee jumping than we have.	bert-base-cased	ppl	11.084826469421387
25	repeatable	pronoun	control	Many boys have attempted bungee jumping more than I have.	bert-base-cased	ppl	11.638811111450195
25	nonrepeatable	pronoun	singular	More boys have begun bungee jumping than I have.	bert-base-cased	ppl	10.182900428771973
25	nonrepeatable	pronoun	plural	More boys have begun bungee jumping than we have.	bert-base-cased	ppl	12.344987869262695
25	nonrepeatable	pronoun	control	Many boys have begun bungee jumping more than I have.	bert-base-cased	ppl	17.141586303710938
25	repeatable	np	singular	More boys have attempted bungee jumping than the girl has.	bert-base-cased	ppl	10.187734603881836
25	repeatable	np	plural	More boys have attempted bungee jumping than the girls have.	bert-base-cased	ppl	6.0377631187438965
25	repeatable	np	control	More boys have attempted bungee jumping than girls have.	bert-base-cased	ppl	5.110335826873779
25	nonrepeatable	np	singular	More boys have begun bungee jumping than the girl has.	bert-base-cased	ppl	13.64441967010498
25	nonrepeatable	np	plural	More boys have begun bungee jumping than the girls have.	bert-base-cased	ppl	8.037708282470703
25	nonrepeatable	np	control	More boys have begun bungee jumping than girls have.	bert-base-cased	ppl	9.141267776489258
26	repeatable	pronoun	singular	More girls have gone scuba diving than I have.	bert-base-cased	ppl	3.7951114177703857
26	repeatable	pronoun	plural	More girls have gone scuba diving than we have.	bert-base-cased	ppl	5.286902904510498
26	repeatable	pronoun	control	Many girls have gone scuba diving more than I have.	bert-base-cased	ppl	5.155574321746826
26	nonrepeatable	pronoun	singular	More girls have started scuba diving than I have.	bert-base-cased	ppl	5.176064968109131
26	nonrepeatable	pronoun	plural	More girls have started scuba diving than we have.	bert-base-cased	ppl	6.434330463409424
26	nonrepeatable	pronoun	control	Many girls have started scuba diving more than I have.	bert-base-cased	ppl	7.509318828582764
26	repeatable	np	singular	More girls have gone scuba diving than the boy has.	bert-base-cased	ppl	6.626929759979248
26	repeatable	np	plural	More girls have gone scuba diving than the boys have.	bert-base-cased	ppl	3.876068115234375
26	repeatable	np	control	More girls have gone scuba diving than boys have.	bert-base-cased	ppl	5.1743879318237305
26	nonrepeatable	np	singular	More girls have started scuba diving than the boy has.	bert-base-cased	ppl	7.414417743682861
26	nonrepeatable	np	plural	More girls have started scuba diving than the boys have.	bert-base-cased	ppl	3.911543607711792
26	nonrepeatable	np	control	More girls have started scuba diving than boys have.	bert-base-cased	ppl	4.436056137084961
27	repeatable	pronoun	singular	More experienced readers have used Kindle than I have.	bert-base-cased	ppl	21.033124923706055
27	repeatable	pronoun	plural	More experienced readers have used Kindle than we have.	bert-base-cased	ppl	19.823354721069336
27	repeatable	pronoun	control	Many experienced readers have used Kindle more than I have.	bert-base-cased	ppl	22.647642135620117
27	nonrepeatable	pronoun	singular	More experienced readers have avoided Kindle than I have.	bert-base-cased	ppl	27.745149612426758
27	nonrepeatable	pronoun	plural	More experienced readers have avoided Kindle than we have.	bert-base-cased	ppl	24.808446884155273
27	nonrepeatable	pronoun	control	Many experienced readers have avoided Kindle more than I have.	bert-base-cased	ppl	29.845691680908203
27	repeatable	np	singular	More experienced readers have used Kindle than the college student has.	bert-base-cased	ppl	58.24317169189453
27	repeatable	np	plural	More experienced readers have used Kindle than the college students have.	bert-base-cased	ppl	25.34799575805664
27	repeatable	np	control	More experienced readers have used Kindle than college students have.	bert-base-cased	ppl	16.548519134521484
27	nonrepeatable	np	singular	More experienced readers have avoided Kindle than the college student has.	bert-base-cased	ppl	57.40535354614258
27	nonrepeatable	np	plural	More experienced readers have avoided Kindle than the college students have.	bert-base-cased	ppl	29.596220016479492
27	nonrepeatable	np	control	More experienced readers have avoided Kindle than college students have.	bert-base-cased	ppl	21.90692710876465
28	repeatable	pronoun	singular	More white-collar workers have attempted the 10-minute workout than I have.	bert-base-cased	ppl	5.5023674964904785
28	repeatable	pronoun	plural	More white-collar workers have attempted the 10-minute workout than we have.	bert-base-cased	ppl	5.531888008117676
28	repeatable	pronoun	control	Many white-collar workers have attempted the 10-minute workout more than I have.	bert-base-cased	ppl	8.402031898498535
28	nonrepeatable	pronoun	singular	More white-collar workers have started the 10-minute workout than I have.	bert-base-cased	ppl	4.46268367767334
28	nonrepeatable	pronoun	plural	More white-collar workers have started the 10-minute workout than we have.	bert-base-cased	ppl	4.2044219970703125
28	nonrepeatable	pronoun	control	Many white-collar workers have started the 10-minute workout more than I have.	bert-base-cased	ppl	8.939496040344238
28	repeatable	np	singular	More white-collar workers have attempted the 10-minute workout than the blue-collar worker has.	bert-base-cased	ppl	3.7183547019958496
28	repeatable	np	plural	More white-collar workers have attempted the 10-minute workout than the blue-collar workers have.	bert-base-cased	ppl	3.695021867752075
28	repeatable	np	control	More white-collar workers have attempted the 10-minute workout than blue-collar workers have.	bert-base-cased	ppl	3.2352302074432373
