expNum	itemNum	condition	sent	model	measure	rating
3	20	Relative Never	The victim who never treated the doctor unkindly will ever drive again.	bert-base-cased	ppl	48.0106086730957
6	20	Embedded No	The victim who treated no doctor to lunch will ever drive again.	bert-base-cased	ppl	132.89381408691406
6	20	Embedded Not a Single	The victim who treated not a single doctor to lunch will ever drive again.	bert-base-cased	ppl	52.840118408203125
6	20	Licensor Absent	The victim who the doctor treated to lunch will ever drive again.	bert-base-cased	ppl	99.81272888183594
6	20	Matrix No	No victim who the doctor treated to lunch will ever drive again.	bert-base-cased	ppl	61.083492279052734
6	20	Relative Subject No	The victim who no doctor treated to lunch will ever drive again.	bert-base-cased	ppl	373.403076171875
6	20	Relative Subject Not A Single	The victim who not a single doctor treated to lunch will ever drive again.	bert-base-cased	ppl	160.44932556152344
1	21	Licensor Absent	The author who the reader knew from their previous meeting will ever buy books online.	bert-base-cased	ppl	30.30856704711914
1	21	Matrix No	No author who the reader knew from their previous meeting will ever buy books online.	bert-base-cased	ppl	19.515939712524414
1	21	Relative Didn't	The author who didn't know the reader from their previous meeting will ever buy books online.	bert-base-cased	ppl	28.809972763061523
1	21	Relative No	The author who no reader knew from their previous meeting will ever buy books online.	bert-base-cased	ppl	77.89321899414062
2	21	Relative Did Not	The author who did not know the reader from their previous meeting will ever buy books online.	bert-base-cased	ppl	29.311113357543945
3	21	Relative Never	The author who never knew the reader from their previous meeting will ever buy books online.	bert-base-cased	ppl	35.3754997253418
6	21	Embedded No	The author who knew no reader to be verbose will ever buy books online.	bert-base-cased	ppl	99.69495391845703
6	21	Embedded Not a Single	The author who knew not a single reader to be verbose will ever buy books online.	bert-base-cased	ppl	44.76498031616211
6	21	Licensor Absent	The author who the reader knew to be verbose will ever buy books online.	bert-base-cased	ppl	41.3100700378418
6	21	Matrix No	No author who the reader knew to be verbose will ever buy books online.	bert-base-cased	ppl	23.527999877929688
6	21	Relative Subject No	The author who no reader knew to be verbose will ever buy books online.	bert-base-cased	ppl	97.58385467529297
6	21	Relative Subject Not A Single	The author who not a single reader knew to be verbose will ever buy books online.	bert-base-cased	ppl	44.023521423339844
1	22	Licensor Absent	The bailiff who the judge knew from the courthouse will ever commit a crime.	bert-base-cased	ppl	33.7777099609375
1	22	Matrix No	No bailiff who the judge knew from the courthouse will ever commit a crime.	bert-base-cased	ppl	14.54646110534668
1	22	Relative Didn't	The bailiff who didn't know the judge from the courthouse will ever commit a crime.	bert-base-cased	ppl	17.597179412841797
1	22	Relative No	The bailiff who no judge knew from the courthouse will ever commit a crime.	bert-base-cased	ppl	39.10280990600586
2	22	Relative Did Not	The bailiff who did not know the judge from the courthouse will ever commit a crime.	bert-base-cased	ppl	23.566097259521484
3	22	Relative Never	The bailiff who never knew the judge from the courthouse will ever commit a crime.	bert-base-cased	ppl	18.92827033996582
6	22	Embedded No	The bailiff who knew no judge to be uncivil will ever commit a crime.	bert-base-cased	ppl	53.77823257446289
6	22	Embedded Not a Single	The bailiff who knew not a single judge to be uncivil will ever commit a crime.	bert-base-cased	ppl	27.645692825317383
6	22	Licensor Absent	The bailiff who the judge knew to be uncivil will ever commit a crime.	bert-base-cased	ppl	25.65576171875
6	22	Matrix No	No bailiff who the judge knew to be uncivil will ever commit a crime.	bert-base-cased	ppl	18.614532470703125
6	22	Relative Subject No	The bailiff who no judge knew to be uncivil will ever commit a crime.	bert-base-cased	ppl	45.06666946411133
6	22	Relative Subject Not A Single	The bailiff who not a single judge knew to be uncivil will ever commit a crime.	bert-base-cased	ppl	27.733835220336914
1	23	Licensor Absent	The traitor who the jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	33.52009963989258
1	23	Matrix No	No traitor who the jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	23.547433853149414
1	23	Relative Didn't	The traitor who didn't speculate the jury was dishonest will ever be let go.	bert-base-cased	ppl	19.36870765686035
1	23	Relative No	The traitor who no jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	63.90821838378906
2	23	Relative Did Not	The traitor who did not speculate the jury was dishonest will ever be let go.	bert-base-cased	ppl	24.85931396484375
3	23	Relative Never	The traitor who never speculated the jury was dishonest will ever be let go.	bert-base-cased	ppl	39.70266342163086
6	23	Embedded No	The traitor who speculated no jury was dishonest will ever be let go.	bert-base-cased	ppl	72.91656494140625
6	23	Embedded Not a Single	The traitor who speculated not a single jury was dishonest will ever be let go.	bert-base-cased	ppl	59.94837188720703
6	23	Licensor Absent	The traitor who the jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	33.52009963989258
6	23	Matrix No	No traitor who the jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	23.547433853149414
6	23	Relative Subject No	The traitor who no jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	63.90821838378906
6	23	Relative Subject Not A Single	The traitor who not a single jury speculated was dishonest will ever be let go.	bert-base-cased	ppl	31.21209144592285
1	24	Licensor Absent	The player who the referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	31.682092666625977
1	24	Matrix No	No player who the referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	19.729536056518555
1	24	Relative Didn't	The player who didn't speculate the referee was paid off will ever have playing time.	bert-base-cased	ppl	20.71785545349121
1	24	Relative No	The player who no referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	82.72645568847656
2	24	Relative Did Not	The player who did not speculate the referee was paid off will ever have playing time.	bert-base-cased	ppl	25.655405044555664
3	24	Relative Never	The player who never speculated the referee was paid off will ever have playing time.	bert-base-cased	ppl	43.12514877319336
6	24	Embedded No	The player who speculated no referee was paid off will ever have playing time.	bert-base-cased	ppl	74.23246002197266
6	24	Embedded Not a Single	The player who speculated not a single referee was paid off will ever have playing time.	bert-base-cased	ppl	82.33662414550781
6	24	Licensor Absent	The player who the referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	31.682092666625977
6	24	Matrix No	No player who the referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	19.729536056518555
6	24	Relative Subject No	The player who no referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	82.72645568847656
6	24	Relative Subject Not A Single	The player who not a single referee speculated was paid off will ever have playing time.	bert-base-cased	ppl	52.33209991455078
1	25	Licensor Absent	The fireman who the arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	33.5993766784668
1	25	Matrix No	No fireman who the arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	21.181631088256836
1	25	Relative Didn't	The fireman who didn't assume the arsonist would respond will ever miss a service call.	bert-base-cased	ppl	17.33660316467285
1	25	Relative No	The fireman who no arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	63.92262649536133
2	25	Relative Did Not	The fireman who did not assume the arsonist will respond will ever miss a service call.	bert-base-cased	ppl	19.85215187072754
3	25	Relative Never	The fireman who never assumed the arsonist will respond will ever miss a service call.	bert-base-cased	ppl	37.81291198730469
6	25	Embedded No	The fireman who assumed no arsonist would respond will ever miss a service call.	bert-base-cased	ppl	31.177799224853516
6	25	Embedded Not a Single	The fireman who assumed not a single arsonist would respond will ever miss a service call.	bert-base-cased	ppl	27.05122947692871
6	25	Licensor Absent	The fireman who the arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	33.5993766784668
6	25	Matrix No	No fireman who the arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	21.181631088256836
6	25	Relative Subject No	The fireman who no arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	63.92262649536133
6	25	Relative Subject Not A Single	The fireman who not a single arsonist assumed would respond will ever miss a service call.	bert-base-cased	ppl	40.58749008178711
1	26	Licensor Absent	The skier who the snowboarder assumed would miss the season will ever skip a day with good snow.	bert-base-cased	ppl	40.371097564697266
1	26	Matrix No	No skier who the snowboarder assumed would miss the season will ever skip a day with good snow.	bert-base-cased	ppl	22.616844177246094
1	26	Relative Didn't	The skier who didn't assume the snowboarder would miss the season will ever skip a day with good snow.	bert-base-cased	ppl	26.942155838012695
1	26	Relative No	The skier who no snowboarder assumed would miss the season will ever skip a day with good snow.	bert-base-cased	ppl	85.91175842285156
2	26	Relative Did Not	The skier who did not assume the snowboarder will miss the season will ever skip a day with good snow.	bert-base-cased	ppl	30.534852981567383
3	26	Relative Never	The skier who never assumed the snowboarder will miss the season will ever skip a day with good snow.	bert-base-cased	ppl	51.23373794555664
